user_id,phone,age,gender,city,registration_date,tenure_months,plan_type,plan_name,monthly_spend_usd,data_quota_gb,data_usage_gb,data_usage_pct,voice_minutes,sms_sent,app_logins_last_30d,days_since_last_topup,complaints_last_90d,support_tickets,nps_score,avg_speed_mbps,dropped_calls_last_30d,device_brand,churn_probability,churned
USR001414,+62821-6080-****,19,M,Jakarta,2024-08-01,21,postpaid,plus,20.0,50,55.75,111.5,223,1,19,0,0,0,3,21.8,2,Realme,0.238,0
USR001415,+62821-4891-****,33,M,Jakarta,2025-11-06,5,prepaid,monthly_20gb,6.7,20,10.1,50.5,79,9,16,3,0,0,7,11.9,3,Xiaomi,0.191,0
USR001416,+62851-4260-****,37,F,Jakarta,2025-04-02,13,prepaid,mini_1gb,0.7,1,0.78,78.0,322,0,13,0,0,2,6,16.5,0,Oppo,0.14,0
USR001417,+62822-1532-****,28,M,Jakarta,2022-11-14,42,postpaid,plus,20.0,50,46.05,92.1,99,6,13,1,0,1,4,11.1,3,Infinix,0.162,0
USR001418,+62851-7120-****,30,F,Denpasar,2023-12-31,28,prepaid,monthly_50gb,13.3,50,44.38,88.8,0,50,5,2,1,0,7,15.8,1,Xiaomi,0.147,0
USR001419,+62812-5491-****,26,F,Semarang,2021-01-09,64,prepaid,daily_5gb,1.3,5,2.41,48.1,182,63,9,6,2,0,8,33.8,2,Xiaomi,0.313,0
USR001420,+62853-2819-****,20,F,Bandung,2024-01-16,27,prepaid,mini_1gb,0.7,1,1.16,116.5,272,36,12,5,0,3,5,25.2,0,Xiaomi,0.139,0
USR001421,+62822-8036-****,34,M,Medan,2026-03-02,1,postpaid,family,40.0,150,41.5,27.7,92,35,15,12,0,0,6,23.3,0,Xiaomi,0.448,1
USR001422,+62822-8648-****,22,F,Denpasar,2025-06-03,11,postpaid,premium,60.0,300,223.47,74.5,340,27,15,0,1,0,3,25.0,3,Infinix,0.42,1
USR001423,+62853-5144-****,18,F,Surabaya,2025-10-22,6,postpaid,plus,20.0,50,28.16,56.3,202,37,16,4,0,1,10,41.5,3,Xiaomi,0.021,0
USR001424,+62822-6560-****,18,M,Palembang,2023-08-29,32,prepaid,mini_1gb,0.7,1,0.72,72.4,0,0,15,2,1,0,6,29.1,1,Samsung,0.292,0
USR001425,+62822-5922-****,32,F,Medan,2023-12-17,28,prepaid,monthly_20gb,6.7,20,7.84,39.2,179,8,21,16,1,0,4,37.2,4,Samsung,0.588,0
USR001426,+62813-1023-****,29,M,Jakarta,2025-12-11,4,prepaid,unlimited,20.0,100,75.28,75.3,205,12,12,1,2,1,4,34.5,2,Vivo,0.853,1
USR001427,+62813-2750-****,30,F,Jakarta,2022-12-18,40,prepaid,daily_5gb,1.3,5,2.89,57.9,215,10,12,6,0,2,9,42.9,2,Infinix,0.024,0
USR001428,+62812-8043-****,38,M,Bandung,2024-05-14,23,prepaid,weekly_10gb,3.3,10,11.68,116.8,110,10,12,12,0,0,8,30.8,4,Vivo,0.244,1
USR001429,+62853-1892-****,27,F,Surabaya,2016-11-13,115,prepaid,weekly_10gb,3.3,10,9.27,92.7,239,14,17,0,1,0,7,27.7,2,Samsung,0.04,0
USR001430,+62851-8587-****,46,M,Surabaya,2024-07-06,22,prepaid,daily_5gb,1.3,5,2.12,42.5,140,21,4,7,0,2,3,15.6,2,Samsung,0.615,0
USR001431,+62853-8915-****,32,M,Semarang,2024-11-11,17,prepaid,daily_5gb,1.3,5,2.54,50.9,171,16,8,3,0,0,8,38.4,2,Samsung,0.146,0
USR001432,+62813-4968-****,26,F,Surabaya,2025-01-17,15,prepaid,weekly_10gb,3.3,10,9.81,98.1,141,32,5,2,0,1,7,17.6,2,Oppo,0.189,0
USR001433,+62853-4747-****,21,F,Palembang,2026-03-10,1,prepaid,monthly_50gb,13.3,50,33.55,67.1,267,1,6,12,0,0,7,28.1,0,Samsung,0.678,1
USR001434,+62853-5655-****,22,M,Semarang,2026-01-11,3,prepaid,monthly_20gb,6.7,20,5.26,26.3,85,31,13,5,0,1,6,40.8,2,Oppo,0.367,0
USR001435,+62813-4511-****,30,M,Jakarta,2025-07-20,9,postpaid,starter,10.0,15,17.33,115.5,300,12,15,1,0,0,5,26.4,3,Samsung,0.069,0
USR001436,+62853-8043-****,31,M,Bandung,2025-09-14,7,prepaid,mini_1gb,0.7,1,0.67,67.2,58,40,13,3,0,0,9,37.0,2,Samsung,0.023,0
USR001437,+62812-8015-****,24,M,Semarang,2016-06-13,120,prepaid,weekly_10gb,3.3,10,7.85,78.5,81,74,18,1,0,1,4,26.8,2,Samsung,0.277,0
USR001438,+62853-1756-****,49,F,Jakarta,2024-09-21,19,postpaid,plus,20.0,50,39.29,78.6,162,56,11,8,0,1,5,21.5,0,Oppo,0.08,0
USR001439,+62853-2613-****,31,M,Palembang,2025-04-06,12,prepaid,weekly_10gb,3.3,10,2.74,27.4,161,29,13,12,0,0,6,24.7,2,Samsung,0.565,0
USR001440,+62813-2851-****,22,F,Jakarta,2023-03-08,38,prepaid,unlimited,20.0,100,65.42,65.4,84,3,13,0,0,0,6,31.2,1,Samsung,0.05,0
USR001441,+62853-1202-****,26,F,Palembang,2026-03-02,1,prepaid,monthly_20gb,6.7,20,21.29,106.5,0,22,20,7,0,0,5,26.3,0,Xiaomi,0.493,0
USR001442,+62822-6090-****,39,F,Semarang,2026-02-01,2,prepaid,weekly_10gb,3.3,10,6.25,62.5,71,4,15,1,0,0,6,40.6,0,Samsung,0.23,0
USR001443,+62822-8900-****,30,M,Jakarta,2023-03-10,38,prepaid,daily_5gb,1.3,5,4.14,82.8,207,6,10,3,0,1,4,25.1,0,Samsung,0.218,0
USR001444,+62853-6933-****,26,M,Surabaya,2026-03-12,1,prepaid,mini_1gb,0.7,1,0.82,82.2,31,10,16,6,0,2,8,40.3,1,Realme,0.302,0
USR001445,+62821-1348-****,35,F,Jakarta,2025-03-25,13,prepaid,monthly_20gb,6.7,20,12.03,60.1,166,6,5,1,3,0,2,4.4,0,Xiaomi,0.84,1
USR001446,+62812-6705-****,45,M,Jakarta,2023-03-02,38,postpaid,starter,10.0,15,4.78,31.9,40,6,9,3,0,0,7,21.9,3,Xiaomi,0.028,0
USR001447,+62853-3394-****,24,F,Palembang,2026-03-24,1,prepaid,monthly_20gb,6.7,20,11.03,55.1,310,6,12,3,1,0,4,40.7,1,Samsung,0.784,1
USR001448,+62812-1565-****,36,M,Jakarta,2024-09-25,19,postpaid,starter,10.0,15,3.55,23.6,182,3,12,1,2,0,7,19.0,3,Xiaomi,0.354,1
USR001449,+62851-7485-****,25,M,Jakarta,2024-02-04,27,postpaid,starter,10.0,15,11.99,79.9,181,68,12,6,0,1,4,4.3,2,Samsung,0.546,0
USR001450,+62821-5642-****,29,M,Jakarta,2023-09-27,31,prepaid,monthly_20gb,6.7,20,14.24,71.2,184,21,12,3,0,1,3,17.4,5,Infinix,0.642,1
USR001451,+62822-6690-****,51,M,Surabaya,2025-06-13,10,prepaid,daily_5gb,1.3,5,5.23,104.6,88,17,18,3,0,0,4,14.1,2,Oppo,0.698,0
USR001452,+62822-2924-****,28,F,Makassar,2025-10-23,6,prepaid,unlimited,20.0,100,65.99,66.0,221,58,11,6,1,1,10,5.8,5,Samsung,0.09,0
USR001453,+62821-7249-****,31,M,Jakarta,2025-09-20,7,prepaid,weekly_10gb,3.3,10,5.99,59.9,105,0,13,2,0,0,7,51.9,4,Oppo,0.208,0
USR001454,+62851-1027-****,28,F,Surabaya,2026-03-13,1,prepaid,mini_1gb,0.7,1,0.43,42.6,56,9,13,8,0,1,9,32.5,1,Samsung,0.077,0
USR001455,+62821-4552-****,27,M,Makassar,2024-10-25,18,prepaid,weekly_10gb,3.3,10,4.3,43.0,176,31,8,7,0,0,6,25.9,2,Vivo,0.079,0
USR001456,+62853-7862-****,37,M,Surabaya,2024-08-26,20,prepaid,weekly_10gb,3.3,10,12.0,120.0,244,21,18,5,0,0,5,16.8,1,Apple,0.243,0
USR001457,+62853-1764-****,33,M,Jakarta,2024-12-31,16,prepaid,unlimited,20.0,100,84.94,84.9,132,8,12,5,0,0,5,14.8,2,Samsung,0.086,0
USR001458,+62813-8870-****,33,M,Jakarta,2025-02-11,14,prepaid,monthly_20gb,6.7,20,10.83,54.2,243,11,7,3,1,0,6,35.2,3,Samsung,0.28,0
USR001459,+62851-6363-****,50,F,Makassar,2025-10-19,6,prepaid,weekly_10gb,3.3,10,6.95,69.5,161,22,11,7,0,0,7,11.4,5,Samsung,0.324,0
USR001460,+62812-6049-****,35,M,Medan,2025-09-18,7,postpaid,family,40.0,150,139.59,93.1,141,52,9,0,0,0,7,24.6,2,Xiaomi,0.103,0
USR001461,+62812-7712-****,33,M,Denpasar,2024-03-31,25,postpaid,plus,20.0,50,34.78,69.6,145,29,10,5,0,1,6,33.7,4,Oppo,0.07,0
USR001462,+62851-6504-****,21,F,Bandung,2025-08-18,8,prepaid,weekly_10gb,3.3,10,6.8,68.0,142,4,14,8,0,1,10,32.4,4,Vivo,0.07,0
USR001463,+62853-1241-****,34,F,Semarang,2021-06-10,59,postpaid,starter,10.0,15,8.37,55.8,121,2,10,3,1,1,8,10.7,2,Vivo,0.067,1
USR001464,+62853-9126-****,31,F,Jakarta,2021-11-07,54,prepaid,weekly_10gb,3.3,10,5.54,55.4,58,3,12,3,0,0,6,15.1,2,Samsung,0.082,0
USR001465,+62851-5689-****,52,F,Jakarta,2022-09-09,44,postpaid,plus,20.0,50,37.62,75.2,45,0,10,3,1,1,6,28.4,1,Samsung,0.023,0
USR001466,+62821-7294-****,27,M,Palembang,2025-06-22,10,postpaid,plus,20.0,50,21.46,42.9,221,5,15,0,0,0,4,20.9,1,Vivo,0.232,0
USR001467,+62822-3889-****,25,M,Jakarta,2025-02-02,15,prepaid,unlimited,20.0,100,55.58,55.6,229,41,9,12,0,0,6,20.8,2,Infinix,0.499,1
USR001468,+62822-4223-****,31,F,Medan,2023-04-05,37,prepaid,weekly_10gb,3.3,10,6.57,65.7,191,2,14,3,0,0,3,40.9,4,Samsung,0.367,1
USR001469,+62822-5999-****,18,F,Bandung,2025-09-10,7,prepaid,daily_5gb,1.3,5,1.92,38.3,131,36,10,3,1,0,8,38.4,1,Apple,0.324,0
USR001470,+62822-6550-****,35,F,Medan,2025-05-09,11,prepaid,monthly_50gb,13.3,50,51.12,102.2,154,4,11,7,0,0,7,18.2,1,Samsung,0.21,1
USR001471,+62821-4195-****,34,F,Bandung,2025-08-19,8,prepaid,daily_5gb,1.3,5,3.98,79.7,73,9,13,1,0,0,6,45.1,2,Realme,0.161,0
USR001472,+62813-8139-****,23,F,Denpasar,2024-04-07,25,prepaid,monthly_20gb,6.7,20,11.01,55.1,95,10,13,1,0,1,4,13.3,2,Apple,0.505,1
USR001473,+62853-6304-****,32,F,Medan,2024-08-03,21,prepaid,monthly_50gb,13.3,50,40.02,80.0,359,15,10,3,0,2,6,12.4,2,Oppo,0.32,1
USR001474,+62822-3085-****,18,M,Jakarta,2025-11-16,5,prepaid,daily_5gb,1.3,5,3.1,62.0,126,14,10,4,1,0,3,7.7,1,Vivo,0.543,1
USR001475,+62853-6045-****,20,M,Jakarta,2022-11-01,42,prepaid,daily_5gb,1.3,5,3.58,71.6,245,1,13,2,2,0,6,43.0,2,Realme,0.251,0
USR001476,+62822-6066-****,18,M,Jakarta,2024-11-03,18,prepaid,daily_5gb,1.3,5,3.37,67.5,255,50,11,5,0,0,5,3.3,1,Vivo,0.215,0
USR001477,+62822-6467-****,40,F,Jakarta,2025-07-15,9,prepaid,weekly_10gb,3.3,10,7.57,75.7,199,44,11,0,0,1,9,10.0,1,Vivo,0.055,0
USR001478,+62813-9412-****,29,M,Jakarta,2023-12-25,28,postpaid,family,40.0,150,122.64,81.8,145,43,11,0,0,2,7,24.1,1,Samsung,0.094,0
USR001479,+62813-7336-****,37,F,Jakarta,2021-08-21,57,prepaid,monthly_20gb,6.7,20,12.85,64.3,204,0,16,15,1,0,5,35.5,3,Samsung,0.246,1
USR001480,+62853-1403-****,34,F,Medan,2025-08-31,8,postpaid,starter,10.0,15,6.05,40.4,255,13,10,11,0,1,10,18.8,1,Realme,0.11,0
USR001481,+62821-1642-****,23,F,Jakarta,2025-12-21,4,prepaid,unlimited,20.0,100,38.34,38.3,232,4,16,0,1,2,7,19.7,0,Vivo,0.114,0
USR001482,+62853-1199-****,43,F,Semarang,2024-09-27,19,prepaid,unlimited,20.0,100,30.41,30.4,69,1,16,2,0,0,7,26.9,0,Samsung,0.213,0
USR001483,+62851-6015-****,36,F,Bandung,2021-05-11,60,prepaid,monthly_20gb,6.7,20,14.14,70.7,244,12,12,2,0,0,7,27.9,2,Apple,0.031,0
USR001484,+62812-2402-****,41,M,Jakarta,2025-10-07,6,postpaid,plus,20.0,50,29.37,58.7,168,37,15,0,0,0,7,22.5,2,Xiaomi,0.106,0
USR001485,+62812-9560-****,28,M,Medan,2026-02-06,2,postpaid,starter,10.0,15,15.46,103.1,92,2,9,4,0,0,8,23.9,6,Oppo,0.232,0
USR001486,+62851-5974-****,49,F,Bandung,2026-03-12,1,postpaid,premium,60.0,300,308.91,103.0,156,16,10,1,0,0,2,26.1,0,Xiaomi,0.562,1
USR001487,+62821-9219-****,31,F,Semarang,2025-10-06,6,prepaid,unlimited,20.0,100,68.34,68.3,90,1,14,1,0,1,8,26.6,2,Samsung,0.189,0
USR001488,+62812-5795-****,26,F,Semarang,2023-07-04,34,postpaid,starter,10.0,15,10.51,70.1,277,20,13,7,0,0,9,23.5,2,Xiaomi,0.057,0
USR001489,+62822-2109-****,38,M,Semarang,2024-01-02,28,postpaid,family,40.0,150,25.64,17.1,207,7,22,3,0,1,8,19.4,3,Apple,0.34,0
USR001490,+62851-3237-****,28,F,Jakarta,2025-12-12,4,prepaid,weekly_10gb,3.3,10,3.66,36.6,100,13,10,0,1,0,4,19.2,4,Vivo,0.652,1
USR001491,+62813-1368-****,32,M,Semarang,2025-05-24,11,postpaid,starter,10.0,15,9.17,61.1,82,12,14,4,0,3,8,29.4,5,Xiaomi,0.075,0
USR001492,+62822-8549-****,18,F,Makassar,2024-06-14,22,prepaid,daily_5gb,1.3,5,2.38,47.7,257,0,7,1,1,0,8,19.2,4,Oppo,0.241,0
USR001493,+62812-5857-****,18,F,Palembang,2022-10-21,42,prepaid,monthly_20gb,6.7,20,6.0,30.0,222,21,10,1,0,0,3,21.5,1,Samsung,0.173,1
USR001494,+62853-2474-****,20,F,Medan,2025-08-14,8,prepaid,daily_5gb,1.3,5,2.8,56.1,212,11,12,0,0,1,5,30.8,0,Samsung,0.159,0
USR001495,+62821-5749-****,24,F,Jakarta,2023-08-04,33,postpaid,plus,20.0,50,31.53,63.1,259,4,11,3,0,1,7,23.6,2,Infinix,0.083,0
USR001496,+62851-5477-****,25,M,Bandung,2025-07-18,9,prepaid,weekly_10gb,3.3,10,3.08,30.8,41,6,12,1,0,0,4,24.2,1,Oppo,0.432,0
USR001497,+62821-3713-****,29,F,Makassar,2024-03-08,26,prepaid,daily_5gb,1.3,5,3.15,63.1,214,8,20,6,0,1,7,36.0,4,Xiaomi,0.12,0
USR001498,+62812-4073-****,43,F,Bandung,2026-02-22,2,prepaid,daily_5gb,1.3,5,1.98,39.6,169,10,12,1,0,0,8,22.8,1,Vivo,0.321,0
USR001499,+62822-6953-****,46,F,Makassar,2023-12-02,29,postpaid,premium,60.0,300,148.78,49.6,110,8,8,0,0,0,6,24.9,3,Samsung,0.099,1
USR001500,+62821-9238-****,41,F,Denpasar,2025-02-13,14,prepaid,weekly_10gb,3.3,10,6.17,61.7,222,7,10,4,0,0,5,17.6,2,Xiaomi,0.114,0
USR001501,+62822-8882-****,38,F,Denpasar,2026-01-16,3,prepaid,mini_1gb,0.7,1,0.37,36.8,177,15,13,2,0,2,6,21.7,0,Samsung,0.095,0
USR001502,+62821-5590-****,35,M,Jakarta,2022-12-18,40,prepaid,weekly_10gb,3.3,10,7.14,71.4,110,37,18,1,0,0,7,30.8,3,Samsung,0.083,0
USR001503,+62821-4388-****,48,M,Bandung,2026-01-26,3,prepaid,weekly_10gb,3.3,10,4.56,45.6,367,3,15,12,0,0,7,29.0,2,Oppo,0.787,1
USR001504,+62813-4189-****,18,F,Palembang,2026-01-01,3,prepaid,daily_5gb,1.3,5,2.99,59.9,111,6,10,8,0,0,10,24.8,3,Samsung,0.093,0
USR001505,+62821-8904-****,21,F,Surabaya,2024-09-19,19,prepaid,weekly_10gb,3.3,10,4.94,49.4,113,34,8,0,1,1,7,21.9,2,Apple,0.124,0
USR001506,+62851-8154-****,22,M,Denpasar,2022-08-15,45,prepaid,daily_5gb,1.3,5,2.36,47.3,227,1,18,0,0,1,6,16.2,1,Xiaomi,0.049,0
USR001507,+62822-4889-****,40,F,Denpasar,2021-07-16,58,prepaid,weekly_10gb,3.3,10,3.17,31.7,174,0,8,0,0,0,4,35.8,3,Samsung,0.212,0
USR001508,+62812-2349-****,29,F,Palembang,2025-09-06,7,prepaid,daily_5gb,1.3,5,4.44,88.8,34,20,10,1,0,0,8,35.8,2,Samsung,0.12,0
USR001509,+62853-3593-****,26,F,Jakarta,2024-01-10,28,prepaid,mini_1gb,0.7,1,0.39,39.3,237,17,8,15,0,0,10,9.3,2,Xiaomi,0.347,0
USR001510,+62853-8286-****,44,M,Jakarta,2026-01-20,3,prepaid,mini_1gb,0.7,1,0.55,54.9,49,1,16,3,0,0,3,27.8,3,Samsung,0.655,0
USR001511,+62853-3309-****,39,M,Bandung,2024-03-13,25,prepaid,weekly_10gb,3.3,10,3.65,36.5,189,38,9,2,1,1,6,21.8,1,Vivo,0.162,0
USR001512,+62813-5188-****,25,F,Bandung,2025-10-22,6,prepaid,monthly_20gb,6.7,20,11.92,59.6,129,16,11,7,0,0,9,31.9,1,Apple,0.036,0
USR001513,+62812-8377-****,23,M,Semarang,2020-02-15,75,prepaid,unlimited,20.0,100,28.72,28.7,157,16,13,0,0,0,2,22.1,0,Xiaomi,0.301,1
USR001514,+62853-6967-****,39,M,Palembang,2022-05-28,47,prepaid,daily_5gb,1.3,5,2.17,43.4,54,40,10,1,0,0,5,25.1,2,Samsung,0.176,0
USR001515,+62821-9701-****,38,F,Jakarta,2025-03-02,14,prepaid,monthly_20gb,6.7,20,7.69,38.4,88,9,8,3,1,1,7,5.8,0,Samsung,0.147,0
USR001516,+62853-9539-****,33,F,Surabaya,2026-03-09,1,prepaid,monthly_20gb,6.7,20,17.23,86.2,167,4,12,11,0,0,6,39.2,2,Samsung,0.423,1
USR001517,+62822-9891-****,18,M,Jakarta,2025-09-13,7,postpaid,premium,60.0,300,199.59,66.5,232,15,14,1,0,1,6,18.4,3,Samsung,0.1,0
USR001518,+62851-7754-****,18,M,Semarang,2023-12-08,29,prepaid,weekly_10gb,3.3,10,1.85,18.5,105,44,9,7,0,0,7,14.9,0,Samsung,0.331,1
USR001519,+62851-1745-****,28,M,Jakarta,2022-05-06,48,postpaid,plus,20.0,50,43.87,87.7,107,51,11,1,1,0,6,40.2,2,Vivo,0.036,0
USR001520,+62822-7210-****,22,M,Denpasar,2025-11-26,5,prepaid,monthly_50gb,13.3,50,23.56,47.1,273,31,16,2,0,1,5,15.0,1,Vivo,0.149,1
USR001521,+62813-8327-****,41,F,Medan,2023-08-12,33,prepaid,daily_5gb,1.3,5,6.0,120.0,308,3,18,4,1,2,6,36.7,3,Samsung,0.217,1
USR001522,+62812-3532-****,42,F,Medan,2025-12-15,4,postpaid,family,40.0,150,180.0,120.0,315,16,7,2,0,1,5,25.3,1,Infinix,0.021,0
USR001523,+62812-3077-****,33,F,Makassar,2025-01-07,15,postpaid,premium,60.0,300,126.65,42.2,110,64,14,1,0,2,8,29.7,3,Oppo,0.128,0
USR001524,+62853-8216-****,39,M,Denpasar,2025-08-27,8,postpaid,starter,10.0,15,5.25,35.0,111,9,9,1,1,0,3,30.1,3,Samsung,0.189,1
USR001525,+62813-3510-****,18,M,Semarang,2025-06-29,10,prepaid,monthly_20gb,6.7,20,10.97,54.9,279,23,11,0,0,1,5,35.9,2,Infinix,0.133,0
USR001526,+62813-3153-****,35,M,Bandung,2026-03-10,1,prepaid,mini_1gb,0.7,1,0.74,73.6,160,6,7,11,0,0,5,28.1,3,Vivo,0.871,1
USR001527,+62821-8729-****,45,M,Jakarta,2026-02-16,2,prepaid,monthly_20gb,6.7,20,11.78,58.9,192,17,12,5,0,3,7,35.0,3,Xiaomi,0.217,0
USR001528,+62812-6701-****,18,F,Denpasar,2022-01-25,51,prepaid,mini_1gb,0.7,1,0.9,90.0,197,0,12,5,0,2,6,20.2,2,Samsung,0.059,0
USR001529,+62812-8800-****,18,M,Makassar,2024-05-27,23,postpaid,starter,10.0,15,9.05,60.3,192,12,12,1,0,1,4,18.0,2,Xiaomi,0.389,0
USR001530,+62853-4355-****,40,F,Bandung,2024-06-02,23,prepaid,daily_5gb,1.3,5,4.05,81.0,27,9,17,3,3,2,8,30.6,1,Samsung,0.594,1
USR001531,+62821-2205-****,41,M,Medan,2021-11-30,53,postpaid,starter,10.0,15,11.03,73.5,206,33,13,12,1,1,7,6.1,2,Samsung,0.224,0
USR001532,+62812-2348-****,33,M,Jakarta,2024-03-19,25,prepaid,weekly_10gb,3.3,10,7.45,74.5,125,31,16,7,1,2,3,39.9,3,Samsung,0.494,1
USR001533,+62821-8273-****,37,F,Bandung,2016-05-23,120,prepaid,mini_1gb,0.7,1,0.43,42.7,63,8,9,1,0,0,5,27.3,2,Samsung,0.163,0
USR001534,+62853-9593-****,18,M,Medan,2024-09-23,19,prepaid,daily_5gb,1.3,5,3.33,66.6,70,13,14,5,0,0,7,28.1,4,Oppo,0.208,0
USR001535,+62822-9904-****,39,M,Makassar,2025-11-20,5,prepaid,monthly_20gb,6.7,20,10.47,52.4,203,14,15,14,1,0,7,33.5,0,Xiaomi,0.646,0
USR001536,+62812-5542-****,33,M,Jakarta,2025-05-25,11,prepaid,monthly_20gb,6.7,20,8.73,43.7,105,2,12,4,0,0,8,23.8,1,Oppo,0.12,1
USR001537,+62851-2281-****,18,F,Jakarta,2026-03-16,1,prepaid,mini_1gb,0.7,1,0.52,51.7,157,4,15,0,2,1,3,16.1,2,Oppo,0.834,1
USR001538,+62821-2658-****,35,M,Medan,2025-08-29,8,prepaid,mini_1gb,0.7,1,0.38,38.0,127,14,19,7,0,0,4,31.9,1,Xiaomi,0.532,0
USR001539,+62813-9450-****,31,M,Bandung,2025-03-03,14,prepaid,weekly_10gb,3.3,10,8.02,80.2,136,2,15,9,0,0,6,34.2,2,Xiaomi,0.13,0
USR001540,+62812-8558-****,35,F,Palembang,2024-12-10,16,prepaid,monthly_50gb,13.3,50,27.49,55.0,39,57,11,1,0,0,7,4.3,1,Vivo,0.339,0
USR001541,+62822-1562-****,39,F,Palembang,2025-12-02,4,prepaid,monthly_20gb,6.7,20,17.07,85.4,131,30,14,7,1,1,8,25.7,2,Oppo,0.242,0
USR001542,+62853-1359-****,34,M,Semarang,2024-03-01,26,prepaid,mini_1gb,0.7,1,0.6,60.3,102,38,13,8,0,1,3,17.1,2,Samsung,0.497,0
USR001543,+62822-2275-****,49,M,Denpasar,2024-03-30,25,postpaid,plus,20.0,50,40.64,81.3,219,7,15,0,0,1,7,5.8,2,Xiaomi,0.042,0
USR001544,+62851-6316-****,30,F,Palembang,2025-07-03,10,prepaid,monthly_20gb,6.7,20,6.87,34.4,73,31,15,1,1,0,5,40.0,3,Xiaomi,0.15,0
USR001545,+62813-4135-****,42,F,Bandung,2024-05-17,23,prepaid,monthly_20gb,6.7,20,2.49,12.4,42,14,15,0,0,0,7,19.2,6,Samsung,0.471,1
USR001546,+62813-4286-****,23,F,Surabaya,2025-04-15,12,prepaid,monthly_20gb,6.7,20,15.93,79.7,195,21,9,7,0,1,6,40.3,4,Xiaomi,0.233,0
USR001547,+62821-6036-****,27,M,Surabaya,2025-07-19,9,prepaid,daily_5gb,1.3,5,3.43,68.6,169,1,6,0,0,1,10,3.3,0,Samsung,0.144,0
USR001548,+62853-2804-****,37,M,Medan,2025-08-14,8,postpaid,plus,20.0,50,55.02,110.0,95,1,21,0,1,0,9,11.1,1,Infinix,0.035,0
USR001549,+62812-1761-****,32,F,Bandung,2025-10-25,6,prepaid,daily_5gb,1.3,5,1.59,31.9,225,10,12,0,0,1,7,13.4,1,Samsung,0.232,0
USR001550,+62813-2387-****,34,M,Jakarta,2025-11-05,5,postpaid,family,40.0,150,82.91,55.3,83,24,22,1,0,1,5,25.7,1,Realme,0.18,0
USR001551,+62851-6800-****,39,M,Semarang,2024-03-03,26,postpaid,starter,10.0,15,15.44,102.9,172,1,15,6,0,0,10,18.5,2,Samsung,0.03,0
USR001552,+62813-8819-****,38,M,Surabaya,2020-03-31,74,postpaid,starter,10.0,15,8.84,58.9,167,1,15,2,0,1,10,16.8,1,Samsung,0.024,0
USR001553,+62812-2184-****,39,M,Makassar,2023-10-05,31,postpaid,premium,60.0,300,183.94,61.3,160,36,11,0,0,1,5,17.9,2,Realme,0.066,1
USR001554,+62821-4440-****,58,F,Semarang,2026-03-28,1,prepaid,monthly_20gb,6.7,20,8.92,44.6,246,18,18,3,0,0,6,20.7,4,Oppo,0.263,0
USR001555,+62822-7155-****,27,F,Denpasar,2025-12-08,4,prepaid,weekly_10gb,3.3,10,4.71,47.1,200,12,20,0,1,0,3,46.1,1,Xiaomi,0.454,0
USR001556,+62812-8095-****,36,M,Makassar,2025-08-09,8,prepaid,daily_5gb,1.3,5,2.17,43.4,290,78,12,1,1,0,5,15.6,0,Realme,0.102,0
USR001557,+62822-5105-****,49,F,Palembang,2025-03-07,13,prepaid,weekly_10gb,3.3,10,3.45,34.5,247,20,12,3,0,0,10,34.8,1,Oppo,0.022,0
USR001558,+62822-7396-****,24,M,Surabaya,2025-03-16,13,prepaid,daily_5gb,1.3,5,4.63,92.5,149,2,14,3,0,0,7,14.5,2,Xiaomi,0.135,0
USR001559,+62822-9964-****,18,F,Denpasar,2022-03-07,50,prepaid,weekly_10gb,3.3,10,3.38,33.8,91,5,7,11,1,0,4,39.6,2,Oppo,0.634,0
USR001560,+62821-2150-****,37,M,Palembang,2025-08-06,8,prepaid,weekly_10gb,3.3,10,0.0,0.0,98,27,11,8,0,0,6,25.6,1,Xiaomi,0.207,0
USR001561,+62822-1020-****,37,M,Surabaya,2026-03-14,1,prepaid,weekly_10gb,3.3,10,4.71,47.1,148,14,15,0,0,2,3,26.3,1,Oppo,0.653,1
USR001562,+62813-5902-****,32,F,Semarang,2021-10-12,55,prepaid,monthly_20gb,6.7,20,15.75,78.8,244,6,14,10,0,0,6,24.4,4,Oppo,0.053,0
USR001563,+62853-9395-****,35,F,Jakarta,2025-08-19,8,postpaid,starter,10.0,15,9.7,64.7,93,1,7,0,0,0,3,11.2,1,Realme,0.444,1
USR001564,+62813-7541-****,47,F,Bandung,2026-03-07,1,prepaid,weekly_10gb,3.3,10,5.43,54.3,139,41,7,0,1,0,9,20.5,4,Vivo,0.089,0
USR001565,+62853-7492-****,26,M,Medan,2026-02-03,2,prepaid,monthly_20gb,6.7,20,6.16,30.8,189,1,17,4,0,0,1,18.7,1,Xiaomi,0.629,0
USR001566,+62813-5008-****,56,F,Jakarta,2025-06-08,10,postpaid,starter,10.0,15,10.48,69.9,152,14,9,1,1,1,7,22.3,1,Oppo,0.119,0
USR001567,+62821-8405-****,34,F,Bandung,2025-02-23,14,postpaid,starter,10.0,15,11.3,75.3,176,24,14,0,0,0,6,14.6,5,Xiaomi,0.067,0
USR001568,+62812-2451-****,36,M,Semarang,2025-01-03,16,postpaid,starter,10.0,15,11.95,79.7,65,74,14,1,0,0,9,30.2,2,Xiaomi,0.021,0
