user_id,phone,age,gender,city,registration_date,tenure_months,plan_type,plan_name,monthly_spend_usd,data_quota_gb,data_usage_gb,data_usage_pct,voice_minutes,sms_sent,app_logins_last_30d,days_since_last_topup,complaints_last_90d,support_tickets,nps_score,avg_speed_mbps,dropped_calls_last_30d,device_brand,churn_probability,churned,usage_ratio,engagement_score,is_prepaid,predicted_churn_prob,risk_tier
USR001536,+62812-5542-****,33,M,Jakarta,2025-05-20,11,prepaid,monthly_20gb,6.7,20,8.73,43.7,105,2,12,4,0,0,8,23.8,1,Oppo,0.166,1,0.4343283582089552,0.4,1,0.24268748,Low
USR001537,+62851-2281-****,18,F,Jakarta,2026-03-11,1,prepaid,mini_1gb,0.7,1,0.52,51.7,157,4,15,0,2,1,3,16.1,2,Oppo,0.71,1,0.4727272727272727,0.5,1,0.87153375,High
USR001538,+62821-2658-****,35,M,Medan,2025-08-24,8,prepaid,mini_1gb,0.7,1,0.38,38.0,127,14,19,7,0,0,4,31.9,1,Xiaomi,0.539,0,0.3454545454545454,0.6333333333333333,1,0.26507905,Low
USR001539,+62813-9450-****,31,M,Bandung,2025-02-26,14,prepaid,weekly_10gb,3.3,10,8.02,80.2,136,2,15,9,0,0,6,34.2,2,Xiaomi,0.182,0,0.7940594059405941,0.5,1,0.20675847,Low
USR001540,+62812-8558-****,35,F,Palembang,2024-12-05,16,prepaid,monthly_50gb,13.3,50,27.49,55.0,39,57,11,1,0,0,7,4.3,1,Vivo,0.431,1,0.5487025948103792,0.36666666666666664,1,0.6477563,Medium
USR001541,+62822-1562-****,39,F,Palembang,2025-11-27,4,prepaid,monthly_20gb,6.7,20,17.07,85.4,131,30,14,7,1,1,8,25.7,2,Oppo,0.3,0,0.8492537313432835,0.4666666666666667,1,0.26702002,Low
USR001542,+62853-1359-****,34,M,Semarang,2024-02-25,26,prepaid,mini_1gb,0.7,1,0.6,60.3,102,38,13,8,0,1,3,17.1,2,Samsung,0.497,0,0.5454545454545454,0.43333333333333335,1,0.31943268,Medium
USR001543,+62822-2275-****,49,M,Denpasar,2024-03-25,25,postpaid,plus,20.0,50,40.64,81.3,219,7,15,0,0,1,7,5.8,2,Xiaomi,0.048,0,0.8111776447105788,0.5,0,0.20511071,Low
USR001544,+62851-6316-****,30,F,Palembang,2025-06-28,10,prepaid,monthly_20gb,6.7,20,6.87,34.4,73,31,15,1,1,0,5,40.0,3,Xiaomi,0.213,0,0.3417910447761194,0.5,1,0.21192752,Low
USR001545,+62813-4135-****,42,F,Bandung,2024-05-12,23,prepaid,monthly_20gb,6.7,20,2.49,12.4,42,14,15,0,0,0,7,19.2,6,Samsung,0.531,1,0.12388059701492538,0.5,1,0.8254617,High
USR001546,+62813-4286-****,23,F,Surabaya,2025-04-10,12,prepaid,monthly_20gb,6.7,20,15.93,79.7,195,21,9,7,0,1,6,40.3,4,Xiaomi,0.344,0,0.7925373134328357,0.3,1,0.16252697,Low
USR001547,+62821-6036-****,27,M,Surabaya,2025-07-14,9,prepaid,daily_5gb,1.3,5,3.43,68.6,169,1,6,0,0,1,10,3.3,0,Samsung,0.25,0,0.6725490196078432,0.2,1,0.05884814,Low
USR001548,+62853-2804-****,37,M,Medan,2025-08-09,8,postpaid,plus,20.0,50,55.02,110.0,95,1,21,0,1,0,9,11.1,1,Infinix,0.083,0,1.0982035928143712,0.7,0,0.08014793,Low
USR001549,+62812-1761-****,32,F,Bandung,2025-10-20,6,prepaid,daily_5gb,1.3,5,1.59,31.9,225,10,12,0,0,1,7,13.4,1,Samsung,0.342,1,0.311764705882353,0.4,1,0.3600706,Medium
USR001550,+62813-2387-****,34,M,Jakarta,2025-10-31,5,postpaid,family,40.0,150,82.91,55.3,83,24,22,1,0,1,5,25.7,1,Realme,0.261,0,0.55236508994004,0.7333333333333333,0,0.14402463,Low
USR001551,+62851-6800-****,39,M,Semarang,2024-02-27,26,postpaid,starter,10.0,15,15.44,102.9,172,1,15,6,0,0,10,18.5,2,Samsung,0.069,0,1.0225165562913907,0.5,0,0.10194016,Low
USR001552,+62813-8819-****,38,M,Surabaya,2020-03-26,74,postpaid,starter,10.0,15,8.84,58.9,167,1,15,2,0,1,10,16.8,1,Samsung,0.085,0,0.5854304635761589,0.5,0,0.030296061,Low
USR001553,+62812-2184-****,39,M,Makassar,2023-09-30,31,postpaid,premium,60.0,300,183.94,61.3,160,36,11,0,0,1,5,17.9,2,Realme,0.104,1,0.6129290236587803,0.36666666666666664,0,0.15244594,Low
USR001554,+62821-4440-****,58,F,Semarang,2026-03-23,1,prepaid,monthly_20gb,6.7,20,8.92,44.6,246,18,18,3,0,0,6,20.7,4,Oppo,0.329,0,0.44378109452736314,0.6,1,0.16843699,Low
USR001555,+62822-7155-****,27,F,Denpasar,2025-12-03,4,prepaid,weekly_10gb,3.3,10,4.71,47.1,200,12,20,0,1,0,3,46.1,1,Xiaomi,0.38,0,0.46633663366336636,0.6666666666666666,1,0.20385419,Low
USR001556,+62812-8095-****,36,M,Makassar,2025-08-04,8,prepaid,daily_5gb,1.3,5,2.17,43.4,290,78,12,1,1,0,5,15.6,0,Realme,0.137,0,0.4254901960784314,0.4,1,0.1221145,Low
USR001557,+62822-5105-****,49,F,Palembang,2025-03-02,13,prepaid,weekly_10gb,3.3,10,3.45,34.5,247,20,12,3,0,0,10,34.8,1,Oppo,0.036,0,0.3415841584158416,0.4,1,0.021357657,Low
USR001558,+62822-7396-****,24,M,Surabaya,2025-03-11,13,prepaid,daily_5gb,1.3,5,4.63,92.5,149,2,14,3,0,0,7,14.5,2,Xiaomi,0.19,0,0.907843137254902,0.4666666666666667,1,0.22649665,Low
USR001559,+62822-9964-****,18,F,Denpasar,2022-03-02,50,prepaid,weekly_10gb,3.3,10,3.38,33.8,91,5,7,11,1,0,4,39.6,2,Oppo,0.599,0,0.3346534653465347,0.23333333333333334,1,0.111494645,Low
USR001560,+62821-2150-****,37,M,Palembang,2025-08-01,8,prepaid,weekly_10gb,3.3,10,0.0,0.0,98,27,11,8,0,0,6,25.6,1,Xiaomi,0.204,0,0.0,0.36666666666666664,1,0.22980385,Low
USR001561,+62822-1020-****,37,M,Surabaya,2026-03-09,1,prepaid,weekly_10gb,3.3,10,4.71,47.1,148,14,15,0,0,2,3,26.3,1,Oppo,0.623,1,0.46633663366336636,0.5,1,0.4723063,Medium
USR001562,+62813-5902-****,32,F,Semarang,2021-10-07,55,prepaid,monthly_20gb,6.7,20,15.75,78.8,244,6,14,10,0,0,6,24.4,4,Oppo,0.104,0,0.7835820895522387,0.4666666666666667,1,0.10309046,Low
USR001563,+62853-9395-****,35,F,Jakarta,2025-08-14,8,postpaid,starter,10.0,15,9.7,64.7,93,1,7,0,0,0,3,11.2,1,Realme,0.498,1,0.6423841059602649,0.23333333333333334,0,0.7066741,High
USR001564,+62813-7541-****,47,F,Bandung,2026-03-02,1,prepaid,weekly_10gb,3.3,10,5.43,54.3,139,41,7,0,1,0,9,20.5,4,Vivo,0.147,0,0.5376237623762377,0.23333333333333334,1,0.13648279,Low
USR001565,+62853-7492-****,26,M,Medan,2026-01-29,2,prepaid,monthly_20gb,6.7,20,6.16,30.8,189,1,17,4,0,0,1,18.7,1,Xiaomi,0.593,0,0.30646766169154227,0.5666666666666667,1,0.5766505,Medium
USR001566,+62813-5008-****,56,F,Jakarta,2025-06-03,10,postpaid,starter,10.0,15,10.48,69.9,152,14,9,1,1,1,7,22.3,1,Oppo,0.204,0,0.6940397350993378,0.3,0,0.26720408,Low
USR001567,+62821-8405-****,34,F,Bandung,2025-02-18,14,postpaid,starter,10.0,15,11.3,75.3,176,24,14,0,0,0,6,14.6,5,Xiaomi,0.107,0,0.7483443708609272,0.4666666666666667,0,0.14156209,Low
USR001568,+62812-2451-****,36,M,Semarang,2024-12-29,16,postpaid,starter,10.0,15,11.95,79.7,65,74,14,1,0,0,9,30.2,2,Xiaomi,0.045,0,0.7913907284768211,0.4666666666666667,0,0.16634448,Low
USR001569,+62853-3216-****,30,M,Jakarta,2020-03-10,74,prepaid,unlimited,20.0,100,94.52,94.5,122,3,7,6,0,1,10,8.8,1,Oppo,0.202,0,0.9442557442557443,0.23333333333333334,1,0.16406512,Low
USR001570,+62812-2790-****,24,F,Palembang,2026-03-24,1,prepaid,daily_5gb,1.3,5,4.5,90.1,131,2,11,11,1,0,9,16.0,2,Xiaomi,0.353,1,0.8823529411764707,0.36666666666666664,1,0.6563947,Medium
USR001571,+62813-9329-****,44,M,Jakarta,2025-09-19,7,postpaid,family,40.0,150,155.78,103.9,199,5,15,0,0,1,6,12.1,2,Samsung,0.21,0,1.0378414390406396,0.5,0,0.10770909,Low
USR001572,+62821-5771-****,30,M,Semarang,2020-05-04,72,postpaid,premium,60.0,300,205.5,68.5,0,32,10,0,0,4,6,25.0,2,Xiaomi,0.36,0,0.6847717427524158,0.3333333333333333,0,0.08165417,Low
USR001573,+62813-4639-****,26,F,Surabaya,2024-06-08,22,prepaid,mini_1gb,0.7,1,0.45,44.6,329,21,8,0,1,0,5,17.0,0,Xiaomi,0.225,0,0.40909090909090906,0.26666666666666666,1,0.07479735,Low
USR001574,+62851-7017-****,25,F,Jakarta,2023-07-09,34,prepaid,monthly_20gb,6.7,20,14.85,74.3,58,31,17,1,0,0,7,29.6,2,Infinix,0.209,0,0.7388059701492536,0.5666666666666667,1,0.22139624,Low
USR001575,+62812-2112-****,18,F,Semarang,2023-06-13,34,prepaid,weekly_10gb,3.3,10,10.5,105.0,218,23,7,0,0,0,7,28.2,1,Apple,0.113,0,1.0396039603960396,0.23333333333333334,1,0.08229904,Low
USR001576,+62851-4380-****,36,F,Jakarta,2016-06-04,120,postpaid,premium,60.0,300,37.28,12.4,142,14,9,2,0,0,10,45.8,3,Xiaomi,0.072,0,0.1242252582472509,0.3,0,0.040961675,Low
USR001577,+62851-6457-****,22,F,Jakarta,2024-04-02,25,prepaid,weekly_10gb,3.3,10,5.56,55.6,0,17,8,3,0,0,9,25.3,0,Samsung,0.303,0,0.5504950495049504,0.26666666666666666,1,0.13776587,Low
USR001578,+62853-6971-****,42,M,Surabaya,2024-05-11,23,prepaid,unlimited,20.0,100,73.7,73.7,188,5,8,3,1,0,4,29.2,1,Samsung,0.361,1,0.7362637362637363,0.26666666666666666,1,0.6654497,Medium
USR001579,+62821-2106-****,50,F,Bandung,2025-11-21,5,prepaid,weekly_10gb,3.3,10,6.0,60.0,135,24,13,2,0,2,6,22.9,2,Xiaomi,0.248,0,0.594059405940594,0.43333333333333335,1,0.23449515,Low
USR001580,+62822-7730-****,28,M,Bandung,2025-01-06,15,prepaid,weekly_10gb,3.3,10,6.93,69.3,84,3,12,11,1,1,6,28.6,1,Oppo,0.342,1,0.6861386138613861,0.4,1,0.5054896,Medium
USR001581,+62821-4360-****,41,M,Surabaya,2023-08-01,33,prepaid,weekly_10gb,3.3,10,5.17,51.7,152,0,10,2,0,0,4,31.5,2,Oppo,0.387,0,0.5118811881188119,0.3333333333333333,1,0.41160524,Medium
USR001582,+62822-1623-****,20,M,Jakarta,2019-07-14,82,prepaid,monthly_20gb,6.7,20,18.33,91.6,25,16,8,5,0,0,4,13.7,1,Oppo,0.306,0,0.9119402985074625,0.26666666666666666,1,0.117209144,Low
USR001583,+62821-4966-****,28,F,Jakarta,2025-06-07,10,prepaid,weekly_10gb,3.3,10,5.56,55.6,194,20,11,2,0,0,6,8.0,0,Samsung,0.216,1,0.5504950495049504,0.36666666666666664,1,0.4892113,Medium
USR001584,+62851-9629-****,41,F,Jakarta,2022-04-27,48,prepaid,mini_1gb,0.7,1,0.75,75.0,147,73,16,3,0,0,7,33.9,1,Xiaomi,0.164,0,0.6818181818181818,0.5333333333333333,1,0.102764934,Low
USR001585,+62822-6435-****,22,F,Jakarta,2019-12-22,77,prepaid,mini_1gb,0.7,1,0.83,83.3,139,3,8,8,0,0,4,29.2,5,Oppo,0.137,0,0.7545454545454544,0.26666666666666666,1,0.20587291,Low
USR001586,+62851-2503-****,34,M,Palembang,2022-03-19,49,prepaid,daily_5gb,1.3,5,1.14,22.7,108,27,17,2,0,0,3,28.6,2,Apple,0.199,0,0.22352941176470587,0.5666666666666667,1,0.24365836,Low
USR001587,+62812-2144-****,41,M,Makassar,2022-09-08,44,prepaid,daily_5gb,1.3,5,1.91,38.2,136,2,17,0,0,0,9,20.4,2,Oppo,0.017,0,0.37450980392156863,0.5666666666666667,1,0.10318519,Low
USR001588,+62813-4552-****,22,F,Jakarta,2023-06-21,34,prepaid,monthly_50gb,13.3,50,44.6,89.2,207,9,12,5,1,0,1,27.5,2,Xiaomi,0.419,0,0.8902195608782435,0.4,1,0.59421295,Medium
USR001589,+62812-3584-****,40,M,Jakarta,2025-06-07,10,prepaid,weekly_10gb,3.3,10,7.62,76.2,99,7,16,3,0,0,5,25.6,3,Apple,0.349,0,0.7544554455445545,0.5333333333333333,1,0.21054956,Low
USR001590,+62812-3572-****,18,M,Palembang,2024-03-18,25,prepaid,unlimited,20.0,100,65.15,65.1,69,12,15,10,0,1,6,27.3,3,Samsung,0.159,0,0.650849150849151,0.5,1,0.23448244,Low
USR001591,+62853-5097-****,43,F,Jakarta,2026-02-22,2,prepaid,unlimited,20.0,100,77.19,77.2,273,19,9,3,0,1,6,35.4,1,Oppo,0.315,0,0.7711288711288712,0.3,1,0.21122387,Low
USR001592,+62813-2212-****,34,F,Jakarta,2025-11-07,5,prepaid,weekly_10gb,3.3,10,8.09,80.9,368,6,15,15,0,0,2,35.7,3,Samsung,0.87,1,0.800990099009901,0.5,1,0.9208185,High
USR001593,+62851-6371-****,40,M,Jakarta,2020-12-19,65,postpaid,starter,10.0,15,6.9,46.0,75,6,8,3,0,0,4,18.0,3,Xiaomi,0.36,0,0.456953642384106,0.26666666666666666,0,0.05827219,Low
USR001594,+62821-2804-****,19,M,Surabaya,2025-05-02,11,prepaid,monthly_20gb,6.7,20,19.24,96.2,177,17,11,8,0,0,8,34.2,0,Samsung,0.35,0,0.9572139303482585,0.36666666666666664,1,0.17132644,Low
USR001595,+62853-9926-****,30,F,Palembang,2017-02-27,111,prepaid,mini_1gb,0.7,1,0.34,34.4,13,23,7,3,0,2,7,27.7,1,Vivo,0.308,1,0.3090909090909091,0.23333333333333334,1,0.70033544,High
USR001596,+62813-7030-****,39,F,Denpasar,2025-08-01,8,prepaid,weekly_10gb,3.3,10,7.24,72.4,333,16,14,6,0,0,4,51.1,0,Xiaomi,0.59,1,0.7168316831683169,0.4666666666666667,1,0.78997,High
USR001597,+62821-1521-****,26,M,Surabaya,2026-03-07,1,prepaid,daily_5gb,1.3,5,5.08,101.6,232,47,12,0,0,1,10,17.7,1,Apple,0.501,1,0.9960784313725491,0.4,1,0.42249602,Medium
USR001598,+62853-5215-****,21,M,Medan,2023-03-07,38,prepaid,unlimited,20.0,100,95.81,95.8,156,8,11,2,0,0,8,18.0,4,Oppo,0.213,0,0.9571428571428572,0.36666666666666664,1,0.1659705,Low
USR001599,+62812-1415-****,18,F,Jakarta,2025-06-15,10,prepaid,monthly_50gb,13.3,50,36.32,72.6,208,2,15,9,0,0,3,37.4,0,Xiaomi,0.41,0,0.7249500998003992,0.5,1,0.2626492,Low
USR001600,+62812-6485-****,70,M,Jakarta,2024-10-21,18,postpaid,starter,10.0,15,4.74,31.6,103,26,8,1,0,0,6,22.4,1,Infinix,0.215,1,0.31390728476821195,0.26666666666666666,0,0.5374624,Medium
USR001601,+62853-7319-****,31,F,Surabaya,2024-03-15,25,prepaid,monthly_50gb,13.3,50,17.88,35.8,68,15,10,14,0,0,5,28.3,5,Samsung,0.272,0,0.3568862275449102,0.3333333333333333,1,0.24618587,Low
USR001602,+62853-9221-****,49,M,Jakarta,2025-08-01,8,prepaid,daily_5gb,1.3,5,1.5,30.1,71,23,14,5,0,1,6,16.7,4,Oppo,0.175,0,0.29411764705882354,0.4666666666666667,1,0.22179355,Low
USR001603,+62851-6276-****,22,M,Bandung,2022-01-03,52,prepaid,daily_5gb,1.3,5,0.34,6.7,135,10,7,19,0,0,10,22.1,3,Realme,0.334,1,0.06666666666666668,0.23333333333333334,1,0.698944,Medium
USR001604,+62822-6707-****,40,F,Jakarta,2025-10-01,6,prepaid,mini_1gb,0.7,1,0.85,85.3,137,4,10,1,0,0,3,29.4,4,Samsung,0.374,0,0.7727272727272726,0.3333333333333333,1,0.38647524,Medium
USR001605,+62821-1717-****,21,F,Jakarta,2023-04-07,37,prepaid,monthly_20gb,6.7,20,12.67,63.3,149,86,12,2,1,0,8,19.3,2,Samsung,0.201,0,0.6303482587064676,0.4,1,0.062190935,Low
USR001606,+62851-2200-****,27,F,Jakarta,2025-12-09,4,prepaid,monthly_20gb,6.7,20,12.57,62.8,158,8,13,7,0,1,5,26.4,2,Infinix,0.462,1,0.6253731343283582,0.43333333333333335,1,0.22327065,Low
USR001607,+62853-8172-****,28,F,Bandung,2024-07-21,21,prepaid,daily_5gb,1.3,5,2.63,52.7,148,0,10,5,0,0,10,30.3,2,Samsung,0.211,0,0.515686274509804,0.3333333333333333,1,0.04901029,Low
USR001608,+62853-4467-****,37,M,Jakarta,2026-01-02,3,prepaid,monthly_50gb,13.3,50,38.73,77.5,221,20,10,3,1,1,6,14.1,1,Samsung,0.321,0,0.7730538922155687,0.3333333333333333,1,0.21593088,Low
USR001609,+62812-7929-****,20,M,Surabaya,2021-09-11,56,prepaid,daily_5gb,1.3,5,3.68,73.6,204,12,7,15,1,1,3,35.5,3,Xiaomi,0.548,0,0.7215686274509805,0.23333333333333334,1,0.4010399,Medium
USR001610,+62813-2667-****,47,F,Surabaya,2021-08-02,57,prepaid,monthly_50gb,13.3,50,37.65,75.3,348,22,16,0,0,1,7,25.0,1,Xiaomi,0.267,1,0.7514970059880239,0.5333333333333333,1,0.38556743,Medium
USR001611,+62812-8512-****,40,M,Jakarta,2024-04-09,24,prepaid,weekly_10gb,3.3,10,4.28,42.8,185,4,13,4,0,0,6,33.5,2,Oppo,0.282,1,0.4237623762376238,0.43333333333333335,1,0.5432633,Medium
USR001612,+62821-6801-****,24,F,Semarang,2024-09-06,19,prepaid,weekly_10gb,3.3,10,7.74,77.4,3,20,5,12,0,1,6,35.2,0,Apple,0.51,0,0.7663366336633664,0.16666666666666666,1,0.75207436,High
USR001613,+62822-4706-****,18,M,Bandung,2025-11-22,5,postpaid,starter,10.0,15,7.35,49.0,76,5,11,2,0,3,7,31.2,2,Xiaomi,0.243,1,0.4867549668874172,0.36666666666666664,0,0.28556564,Low
USR001614,+62851-1342-****,24,F,Jakarta,2026-03-23,1,prepaid,weekly_10gb,3.3,10,4.95,49.5,217,25,7,13,0,0,6,4.2,2,Realme,0.821,1,0.49009900990099015,0.23333333333333334,1,0.7663768,High
USR001615,+62853-7002-****,45,M,Surabaya,2017-08-07,106,prepaid,daily_5gb,1.3,5,4.26,85.2,87,1,15,3,0,2,9,34.1,1,Samsung,0.04,0,0.8352941176470589,0.5,1,0.050012406,Low
USR001616,+62853-8507-****,45,F,Semarang,2022-07-14,46,prepaid,daily_5gb,1.3,5,4.14,82.7,127,21,17,8,2,1,8,40.8,1,Realme,0.281,0,0.8117647058823529,0.5666666666666667,1,0.318147,Medium
USR001617,+62813-6658-****,35,F,Surabaya,2025-12-21,4,prepaid,daily_5gb,1.3,5,2.05,40.9,79,8,8,8,0,0,9,8.0,5,Vivo,0.211,0,0.4019607843137255,0.26666666666666666,1,0.14754435,Low
USR001618,+62851-7238-****,34,M,Jakarta,2024-05-24,23,postpaid,starter,10.0,15,5.74,38.3,224,7,16,10,0,0,1,27.1,3,Samsung,0.467,0,0.38013245033112586,0.5333333333333333,0,0.2021613,Low
USR001619,+62813-5977-****,37,F,Surabaya,2022-07-28,45,prepaid,monthly_20gb,6.7,20,9.61,48.1,273,15,9,1,0,1,4,51.8,3,Xiaomi,0.396,0,0.47810945273631833,0.3,1,0.12126138,Low
USR001620,+62813-3169-****,57,M,Palembang,2025-03-20,13,prepaid,mini_1gb,0.7,1,0.48,47.7,279,17,16,1,0,1,10,19.5,1,Samsung,0.23,1,0.4363636363636363,0.5333333333333333,1,0.7354177,High
USR001621,+62813-7642-****,24,M,Surabaya,2024-11-10,17,prepaid,unlimited,20.0,100,104.04,104.0,193,4,10,21,1,0,7,17.9,1,Oppo,0.465,0,1.0393606393606394,0.3333333333333333,1,0.586128,Medium
USR001622,+62812-6556-****,26,M,Surabaya,2023-01-10,40,prepaid,weekly_10gb,3.3,10,8.4,84.0,134,36,15,2,1,0,6,19.7,5,Samsung,0.099,0,0.8316831683168318,0.5,1,0.13050748,Low
USR001623,+62851-4934-****,32,F,Jakarta,2022-10-29,42,prepaid,daily_5gb,1.3,5,4.82,96.5,245,0,16,2,0,1,5,51.1,3,Samsung,0.208,0,0.9450980392156864,0.5333333333333333,1,0.054295816,Low
USR001624,+62822-8800-****,27,F,Semarang,2026-02-25,1,prepaid,weekly_10gb,3.3,10,0.92,9.2,111,48,9,5,0,3,7,33.3,4,Oppo,0.447,0,0.0910891089108911,0.3,1,0.15126005,Low
USR001625,+62813-8456-****,36,M,Medan,2025-08-30,7,prepaid,daily_5gb,1.3,5,4.59,91.8,282,6,12,0,0,0,4,29.8,3,Xiaomi,0.603,0,0.9,0.4,1,0.27017027,Low
USR001626,+62822-5338-****,20,F,Denpasar,2025-05-14,11,prepaid,weekly_10gb,3.3,10,7.2,72.0,229,2,6,0,2,0,3,32.3,2,Oppo,0.866,1,0.712871287128713,0.2,1,0.78965473,High
USR001627,+62822-3380-****,50,M,Jakarta,2025-12-01,4,postpaid,plus,20.0,50,24.95,49.9,164,53,5,1,0,0,5,23.6,0,Samsung,0.135,1,0.498003992015968,0.16666666666666666,0,0.57502925,Medium
USR001628,+62821-8335-****,27,F,Jakarta,2025-06-04,10,prepaid,daily_5gb,1.3,5,4.3,86.1,115,43,15,7,0,0,4,24.8,3,Oppo,0.381,0,0.8431372549019608,0.5,1,0.39920294,Medium
USR001629,+62853-3899-****,40,F,Makassar,2025-05-01,11,prepaid,monthly_20gb,6.7,20,12.89,64.4,89,39,11,5,0,0,8,24.1,4,Oppo,0.11,0,0.6412935323383084,0.36666666666666664,1,0.22470255,Low
USR001630,+62821-8789-****,19,M,Jakarta,2024-05-28,23,prepaid,weekly_10gb,3.3,10,4.26,42.6,241,37,9,7,1,0,7,43.9,1,Vivo,0.258,0,0.42178217821782177,0.3,1,0.21762253,Low
USR001631,+62812-9109-****,31,M,Bandung,2026-03-04,1,prepaid,weekly_10gb,3.3,10,5.02,50.2,138,14,12,0,0,0,9,18.3,4,Xiaomi,0.254,0,0.497029702970297,0.4,1,0.20091677,Low
USR001632,+62851-8422-****,30,M,Jakarta,2024-01-29,27,postpaid,plus,20.0,50,42.15,84.3,77,31,12,6,1,0,7,32.4,4,Oppo,0.273,0,0.841317365269461,0.4,0,0.13212988,Low
USR001633,+62851-2557-****,31,M,Denpasar,2025-02-14,14,prepaid,weekly_10gb,3.3,10,7.27,72.7,111,27,15,4,0,1,8,12.8,0,Samsung,0.38,0,0.7198019801980198,0.5,1,0.25858837,Low
USR001634,+62812-5095-****,27,M,Jakarta,2024-03-16,25,prepaid,weekly_10gb,3.3,10,5.87,58.7,148,12,10,11,3,0,9,30.2,5,Samsung,0.505,0,0.5811881188118813,0.3333333333333333,1,0.21200605,Low
USR001635,+62821-5482-****,20,F,Jakarta,2024-09-19,19,prepaid,monthly_50gb,13.3,50,29.14,58.3,186,2,13,4,1,1,9,29.6,4,Xiaomi,0.214,1,0.5816367265469062,0.43333333333333335,1,0.24541602,Low
USR001636,+62813-5042-****,20,M,Semarang,2025-09-03,7,prepaid,weekly_10gb,3.3,10,6.14,61.4,75,7,9,3,0,1,5,24.5,6,Xiaomi,0.076,0,0.6079207920792079,0.3,1,0.11286516,Low
USR001637,+62813-7903-****,34,F,Jakarta,2024-11-06,17,prepaid,monthly_20gb,6.7,20,8.35,41.7,181,80,7,0,0,0,7,28.2,1,Infinix,0.148,0,0.41542288557213924,0.23333333333333334,1,0.20054124,Low
USR001638,+62851-7095-****,35,F,Jakarta,2022-06-26,46,postpaid,starter,10.0,15,3.57,23.8,141,83,9,6,0,0,7,21.0,2,Oppo,0.085,1,0.23642384105960265,0.3,0,0.39667693,Medium
USR001639,+62851-4021-****,44,M,Jakarta,2025-09-26,7,prepaid,monthly_20gb,6.7,20,12.3,61.5,95,26,16,2,1,1,6,26.0,1,Xiaomi,0.18,0,0.6119402985074627,0.5333333333333333,1,0.17044215,Low
USR001640,+62821-9231-****,24,M,Denpasar,2024-04-09,24,prepaid,monthly_20gb,6.7,20,10.92,54.6,144,1,10,5,1,0,5,19.4,1,Oppo,0.303,0,0.5432835820895522,0.3333333333333333,1,0.24828556,Low
USR001641,+62853-1828-****,46,M,Bandung,2022-09-14,43,postpaid,starter,10.0,15,10.43,69.5,3,18,15,3,1,0,9,5.4,1,Oppo,0.149,1,0.6907284768211921,0.5,0,0.57850313,Medium
USR001642,+62813-4784-****,32,F,Bandung,2022-09-27,43,prepaid,monthly_20gb,6.7,20,14.39,71.9,190,52,11,3,0,2,7,16.8,2,Samsung,0.213,0,0.7159203980099502,0.36666666666666664,1,0.12427871,Low
USR001643,+62851-7090-****,18,F,Makassar,2021-11-05,54,prepaid,unlimited,20.0,100,48.47,48.5,28,14,13,1,0,0,6,29.5,2,Apple,0.24,0,0.4842157842157842,0.43333333333333335,1,0.15769961,Low
USR001644,+62812-7332-****,20,F,Semarang,2021-09-17,56,prepaid,daily_5gb,1.3,5,3.32,66.4,49,41,18,1,0,1,6,45.2,2,Apple,0.103,1,0.6509803921568628,0.6,1,0.29236278,Low
USR001645,+62851-5416-****,18,M,Jakarta,2026-01-26,2,prepaid,monthly_50gb,13.3,50,46.59,93.2,122,29,11,9,2,0,6,35.1,1,Vivo,0.913,1,0.9299401197604791,0.36666666666666664,1,0.7821664,High
USR001646,+62851-3282-****,42,M,Medan,2025-05-31,10,prepaid,monthly_20gb,6.7,20,14.3,71.5,253,4,24,3,0,0,4,7.4,1,Vivo,0.502,1,0.7114427860696517,0.8,1,0.747399,High
USR001647,+62851-6913-****,42,M,Surabaya,2021-12-21,52,prepaid,daily_5gb,1.3,5,1.61,32.3,120,38,14,12,0,0,8,27.4,2,Samsung,0.295,1,0.31568627450980397,0.4666666666666667,1,0.68442047,Medium
USR001648,+62812-9591-****,24,F,Jakarta,2024-01-29,27,prepaid,daily_5gb,1.3,5,3.52,70.4,146,7,14,2,0,0,9,42.2,5,Apple,0.117,0,0.6901960784313727,0.4666666666666667,1,0.13013619,Low
USR001649,+62821-5900-****,21,M,Jakarta,2024-12-08,16,prepaid,daily_5gb,1.3,5,3.74,74.9,37,34,10,4,0,1,7,21.5,2,Xiaomi,0.146,0,0.7333333333333334,0.3333333333333333,1,0.29901782,Low
USR001650,+62813-2773-****,37,F,Jakarta,2026-01-29,2,prepaid,weekly_10gb,3.3,10,9.62,96.2,342,1,14,0,0,2,7,28.5,0,Apple,0.348,0,0.9524752475247524,0.4666666666666667,1,0.20276941,Low
USR001651,+62851-9641-****,51,F,Makassar,2025-11-20,5,prepaid,weekly_10gb,3.3,10,8.48,84.8,227,27,9,0,1,0,5,28.7,1,Samsung,0.352,0,0.8396039603960397,0.3,1,0.22907504,Low
USR001652,+62851-2288-****,24,M,Surabaya,2024-04-10,24,prepaid,mini_1gb,0.7,1,1.14,114.3,149,22,18,4,0,0,7,14.8,5,Samsung,0.315,0,1.0363636363636362,0.6,1,0.07551809,Low
USR001653,+62851-8602-****,18,M,Semarang,2023-11-24,29,prepaid,daily_5gb,1.3,5,2.19,43.9,111,3,8,13,0,0,7,28.7,1,Vivo,0.481,0,0.4294117647058824,0.26666666666666666,1,0.27667695,Low
